category_id,state,title,type,naic_code,buyer,deadline,agency,contract_link,notice_id,purchasing_department,contact_office_name,contact_officer_number,contact_officer_email,keywords,description
"Supplies: Fuel, Oil, Natural Gas, Propane, Lubricant Bids",AK,Ultra Low Sulfur Diesel and Unleaded Fuel,State/Local,,State of Alaska,02-05-2022,State of Alaska,https://aws.state.ak.us/OnlinePublicNotices/Notices/View.aspx?id=206180,2522S053,Purchasing,,99811,paul.dicarlo@alaska.gov,,"Invitation to Bid (ITB) #2522S053 – Ultra Low Sulfur Diesel (ULSD) and Unleaded Fuel for Akutan Airport

The Department of Transportation & Public Facilities, Statewide Contracting & Procurement, is soliciting bids to result in a single multi-year contract for the purchase and delivery of Ultra Low Sulfur Diesel (ULSD) and Unleaded Fuel to be delivered to the Akutan Airport.

The Bid Opening is scheduled for 3:00 PM (Alaska Time) May 2, 2022 at DOT/PF Headquarters, 3132 Channel Drive, Room 350 in Juneau, Alaska.

Copies of bid documents may be downloaded (Adobe Acrobat format) from this Online Public Notice website. If you download the solicitation, you must register with the Procurement Officer listed below to receive subsequent amendments. Failure to contact the Procurement Officer may result in the rejection of your offer.

Copies of the bid documents are also available upon request from (Paul DiCarlo) Procurement Officer.

Thanks,

Paul DiCarlo
paul,dicarlo@alaska.gov
(907)465-8446"
"Supplies: Fuel, Oil, Natural Gas, Propane, Lubricant Bids",AR,Total Small Business Set-Aside (FAR 19.5): AR-DALE BUMPERS WHITE RIVER NWR-FUEL,Federal,,Department of the Interior,18-05-2022,Department of the Interior,https://sam.gov/opp/6d8c14f900924c569f673c9417761368/view,140F0822Q0007,Purchasing Officer,,202-208-3100,samantha_lague@fws.gov,,AR-DALE BUMPERS WHITE RIVER NWR-FUEL
"Supplies: Fuel, Oil, Natural Gas, Propane, Lubricant Bids",CA,Methanol Invitation to Bid,State/Local,,"Tahoe Truckee Sanitation Agency, California",28-04-2022,"Tahoe Truckee Sanitation Agency, California",https://www.ttsa.net/_files/ugd/355890_086f53fc9c4c4e5aa390c4a4428558dc.pdf?index=true,Methanol,Purchasing,,530-587-2525,rchavez@ttsa.ca.gov,,"Methanol Invitation to Bid (link)
Methanol Bid Forms? (link)?"
"Supplies: Fuel, Oil, Natural Gas, Propane, Lubricant Bids",CA,"Forest Fuels Management, Palomar Mountain",State/Local,,State of California,02-05-2022,State of California,https://caleprocure.ca.gov/event/3790/0000023055,23055,Purchasing Division,,800-559-5529,casey.wear@parks.ca.gov,,"C21940017 - Forest Fuels Management, Palomar Mountain"
"Supplies: Fuel, Oil, Natural Gas, Propane, Lubricant Bids",CA,CHP 21C745004 FUEL MANAGEMENT SYSTEM INSTALLATION,State/Local,,State of California,20-05-2022,State of California,https://caleprocure.ca.gov/event/2720/0000023006,23006,Purchasing Division,,800-559-5529,sridharan.krishnamurthy@chp.ca.gov,,CHP 21C720007 FUEL MANAGEMENT SYSTEM INSTALLATION
"Supplies: Fuel, Oil, Natural Gas, Propane, Lubricant Bids",CA,CHP 21C720007 FUEL MANAGEMENT SYSTEM INSTALLATION,State/Local,,State of California,19-05-2022,State of California,https://caleprocure.ca.gov/event/2720/0000022948,22948,Purchasing Division,,800-559-5529,kristina.crowe@chp.ca.gov,,CHP IFB 21C540004 - Newhall Area Office - Fuel Management System Installation Services
"Supplies: Fuel, Oil, Natural Gas, Propane, Lubricant Bids",CA,CHP IFB 21C540004 - Newhall Area Office - Fuel Management System Installation Services,State/Local,,State of California,17-05-2022,State of California,https://caleprocure.ca.gov/event/2720/0000022948,22948,Purchasing Division,,800-559-5529,kristina.crowe@chp.ca.gov,,CHP IFB 21C540004 - Newhall Area Office - Fuel Management System Installation Services
"Supplies: Fuel, Oil, Natural Gas, Propane, Lubricant Bids",CA,Synthetic Natural Gas Back-Up System,State/Local,,State of California,28-04-2022,State of California,https://caleprocure.ca.gov/pages/Events-BS3/event-search.aspx,22755,Purchasing Division,,800-559-5529,,,0000022755 IFB C5610654-D SYNTHETIC NATURAL GAS BACK-UP SYSTEM Dept of Corrections & Rehab 04/28/2022
"Supplies: Fuel, Oil, Natural Gas, Propane, Lubricant Bids",CA,Subcontractor Needed: Petroleum,State/Local,,"A. Teichert & Son, Inc. - Roseville",20-12-2022,"A. Teichert & Son, Inc. - Roseville",,,Mike Stephenson,,916-757-6400,estimating@teichert.com,,"A. Teichert & Son, Inc. dba Teichert Construc


An Equal Opportunity Employer,


is requesting quotations from all qualified


WBE,MBE


sub-contractors and material suppliers for the following project:



2021 Greenback Lane Complete Streets Improvements Project



City/Location: Citrus Heights, CA


County: Sacramento



Owner: City of Citrus Heights



Bid Date: Tuesday 12/20/2022 at 3:00 PM



We are requesting bids for the following trades and/or supplies:


Teichert Construction is requesting quotes from all qualified subcontractors and suppliers including certified MBE/WBE firms for the following items of work, including but not limited to: all materials, labor and equipment for CONSTRUCTION AREA SIGNS, TRAFFIC CONTROL SYSTEM, RESET, ADJUST ROADWAY ITEMS, PLANE ASPHALT CONCRETE, CLEARING & GRUBBING, EROSION CONTROL, AGGREGATE BASE, ASPHALT CONCRETE, PAVING ASPHALT (ASPHALT CONCRETE), PAVEMENT REINFORCING FABRIC, RECYCLE, RECLAIM ASPHALT CONCRETE, MINOR CONCRETE STRUCTURE, ALTERNATIVE PIPE CULVERT, REINFORCED CONCRETE PIPE, PLASTIC PIPE, CONCRETE CURB & SIDEWALK- MISC, SURVEY OR HISTORICAL MONUMENT, THERMOPLASTIC TRAFFIC STRIPING & MARKING, LAND SURVEYING, CUTTING, SAFETY EQUIPMENT SUPPLIER, PETROLEUM, OIL, LUBRICANTS SUPPLIER (BULK ITEM), ASPHALT SUPPLIER(BULK ITEM), PIPE SUPPLIER, DRAINAGE SYSTEMS SUPPLIER, STORM WATER SYSTEMS SUPPLIER, PAVEMENT MARKERS SUPPLIER, ELECTRICAL & SIGNALS SUPPLIER, TRAFFIC STRIPES, MARKING AND TRAFFIC CONTROL MATERIALS SUPPLIER, MATERIAL TESTING SERVICES, LAND SURVEYOR, LEAD COMPLIANCE, SWPPP PLANNING, BOTTOM DUMP TRUCK, TRANSFER DUMP TRUCK, SUPER 10 DUMP TRUCK, WATER TRUCK, END DUMP TRUCK, STREET SWEEPING TRUCK and TRUCKER BROKER.



NAICS Classifications
Sector 23--Construction
All Other Specialty Trade Contractors
Other Heavy and Civil Engineering Construction



CSI Classifications
DIVISION 1 - GENERAL
TRUCKING-HEAVY HAULING
TRUCKS -- DUMP/TRAILERS
DIVISION 2 - SITE WORK
CONCRETE CURBS/GUTTERS
CONCRETE PIPE
PAVING/SURFACING
SIGNAGE
TRAFFIC SIGNALS



Bid documents can be viewed at or obtained from:


Docs & Plans Available from https://www.citrusheightsplanroom.com/



Request for qualified bids from Subcontractors, Suppliers & Truckers for the following project:
Project: 2021 Greenback Lane Complete Streets Improvements Project ? City of Citrus Heights

Docs & Plans Available from https://www.citrusheightsplanroom.com/
Estimate: $2,400,000 Duration: 90 working days Agency Goals: 16.1% MBE and 6.9% WBE
Teichert Construction intends to work cooperatively with all qualified firms seeking work on this project, including but not limited to breaking out contract work items into economically feasible units to increase overall MBE/WBE participation. Plans and specifications are available from the municipality listed above and the Teichert?s Roseville Estimating office. For assistance obtaining or regarding the plans and specifications, please contact the listed Estimator.

100% Payment and Performance Bonds for subcontractors are required. Teichert will pay bond premium up to 2%. Insurance Waiver of subrogation also required. However, certified MBE/WBE's are encouraged to contact Teichert and request assistance if they are unable to meet Teichert's standard bonding or insurance requirements. MBE/WBE's also are encouraged to contact Teichert for assistance in obtaining lines of credit, equipment, supplies, materials or related assistance or services. Subcontractor, Supplier and Trucker quotes must be valid, at minimum, for the award period stated in the contract documents. Please note that this is a prevailing wage project and Teichert Construction is Union signatory. Subcontractors will be subject to the terms and conditions of Teichert's subcontract and safety documents available at www.teichert.com/for-subcontractors.cfm. Submission of a bid to Teichert will confirm that you have reviewed and accepted Teichert's subcontract form. Conditions or exceptions in Subcontractor?s quote are expressly rejected unless accepted in writing prior to bid. Subcontractor scopes and supplier quotes are required 24 hours prior to bid. Additional information and or assistance to MBE/WBE's available from: *** All Subcontractor Quotes must have the Department of Industrial Relations # to be ACCEPTED ***




A. Teichert & Son, Inc. dba Teichert Construc


400 Sunrise Avenue, Suite 300


Roseville, CA 95661


Phone: (916) 757-6400 Fax: (916) 757-6499


John Gale


estimating@teichert.com
"
"Supplies: Fuel, Oil, Natural Gas, Propane, Lubricant Bids",CA,Subcontractor Needed: Oil,State/Local,,"A. Teichert & Son, Inc. - Roseville",20-12-2022,"A. Teichert & Son, Inc. - Roseville",,,Mike Stephenson,,916-757-6400,estimating@teichert.com,,"A. Teichert & Son, Inc. dba Teichert Construc


An Equal Opportunity Employer,


is requesting quotations from all qualified


WBE,MBE


sub-contractors and material suppliers for the following project:



2021 Greenback Lane Complete Streets Improvements Project



City/Location: Citrus Heights, CA


County: Sacramento



Owner: City of Citrus Heights



Bid Date: Tuesday 12/20/2022 at 3:00 PM



We are requesting bids for the following trades and/or supplies:


Teichert Construction is requesting quotes from all qualified subcontractors and suppliers including certified MBE/WBE firms for the following items of work, including but not limited to: all materials, labor and equipment for CONSTRUCTION AREA SIGNS, TRAFFIC CONTROL SYSTEM, RESET, ADJUST ROADWAY ITEMS, PLANE ASPHALT CONCRETE, CLEARING & GRUBBING, EROSION CONTROL, AGGREGATE BASE, ASPHALT CONCRETE, PAVING ASPHALT (ASPHALT CONCRETE), PAVEMENT REINFORCING FABRIC, RECYCLE, RECLAIM ASPHALT CONCRETE, MINOR CONCRETE STRUCTURE, ALTERNATIVE PIPE CULVERT, REINFORCED CONCRETE PIPE, PLASTIC PIPE, CONCRETE CURB & SIDEWALK- MISC, SURVEY OR HISTORICAL MONUMENT, THERMOPLASTIC TRAFFIC STRIPING & MARKING, LAND SURVEYING, CUTTING, SAFETY EQUIPMENT SUPPLIER, PETROLEUM, OIL, LUBRICANTS SUPPLIER (BULK ITEM), ASPHALT SUPPLIER(BULK ITEM), PIPE SUPPLIER, DRAINAGE SYSTEMS SUPPLIER, STORM WATER SYSTEMS SUPPLIER, PAVEMENT MARKERS SUPPLIER, ELECTRICAL & SIGNALS SUPPLIER, TRAFFIC STRIPES, MARKING AND TRAFFIC CONTROL MATERIALS SUPPLIER, MATERIAL TESTING SERVICES, LAND SURVEYOR, LEAD COMPLIANCE, SWPPP PLANNING, BOTTOM DUMP TRUCK, TRANSFER DUMP TRUCK, SUPER 10 DUMP TRUCK, WATER TRUCK, END DUMP TRUCK, STREET SWEEPING TRUCK and TRUCKER BROKER.



NAICS Classifications
Sector 23--Construction
All Other Specialty Trade Contractors
Other Heavy and Civil Engineering Construction



CSI Classifications
DIVISION 1 - GENERAL
TRUCKING-HEAVY HAULING
TRUCKS -- DUMP/TRAILERS
DIVISION 2 - SITE WORK
CONCRETE CURBS/GUTTERS
CONCRETE PIPE
PAVING/SURFACING
SIGNAGE
TRAFFIC SIGNALS



Bid documents can be viewed at or obtained from:


Docs & Plans Available from https://www.citrusheightsplanroom.com/



Request for qualified bids from Subcontractors, Suppliers & Truckers for the following project:
Project: 2021 Greenback Lane Complete Streets Improvements Project ? City of Citrus Heights

Docs & Plans Available from https://www.citrusheightsplanroom.com/
Estimate: $2,400,000 Duration: 90 working days Agency Goals: 16.1% MBE and 6.9% WBE
Teichert Construction intends to work cooperatively with all qualified firms seeking work on this project, including but not limited to breaking out contract work items into economically feasible units to increase overall MBE/WBE participation. Plans and specifications are available from the municipality listed above and the Teichert?s Roseville Estimating office. For assistance obtaining or regarding the plans and specifications, please contact the listed Estimator.

100% Payment and Performance Bonds for subcontractors are required. Teichert will pay bond premium up to 2%. Insurance Waiver of subrogation also required. However, certified MBE/WBE's are encouraged to contact Teichert and request assistance if they are unable to meet Teichert's standard bonding or insurance requirements. MBE/WBE's also are encouraged to contact Teichert for assistance in obtaining lines of credit, equipment, supplies, materials or related assistance or services. Subcontractor, Supplier and Trucker quotes must be valid, at minimum, for the award period stated in the contract documents. Please note that this is a prevailing wage project and Teichert Construction is Union signatory. Subcontractors will be subject to the terms and conditions of Teichert's subcontract and safety documents available at www.teichert.com/for-subcontractors.cfm. Submission of a bid to Teichert will confirm that you have reviewed and accepted Teichert's subcontract form. Conditions or exceptions in Subcontractor?s quote are expressly rejected unless accepted in writing prior to bid. Subcontractor scopes and supplier quotes are required 24 hours prior to bid. Additional information and or assistance to MBE/WBE's available from: *** All Subcontractor Quotes must have the Department of Industrial Relations # to be ACCEPTED ***




A. Teichert & Son, Inc. dba Teichert Construc


400 Sunrise Avenue, Suite 300


Roseville, CA 95661


Phone: (916) 757-6400 Fax: (916) 757-6499


John Gale


estimating@teichert.com"
"Supplies: Fuel, Oil, Natural Gas, Propane, Lubricant Bids",CA,Subcontractor Needed: Lubricants Supplier (Bulk Item),State/Local,,"A. Teichert & Son, Inc. - Roseville",20-12-2022,"A. Teichert & Son, Inc. - Roseville",,,Mike Stephenson,,916-757-6400,estimating@teichert.com,,"A. Teichert & Son, Inc. dba Teichert Construc


An Equal Opportunity Employer,


is requesting quotations from all qualified


WBE,MBE


sub-contractors and material suppliers for the following project:



2021 Greenback Lane Complete Streets Improvements Project



City/Location: Citrus Heights, CA


County: Sacramento



Owner: City of Citrus Heights



Bid Date: Tuesday 12/20/2022 at 3:00 PM



We are requesting bids for the following trades and/or supplies:


Teichert Construction is requesting quotes from all qualified subcontractors and suppliers including certified MBE/WBE firms for the following items of work, including but not limited to: all materials, labor and equipment for CONSTRUCTION AREA SIGNS, TRAFFIC CONTROL SYSTEM, RESET, ADJUST ROADWAY ITEMS, PLANE ASPHALT CONCRETE, CLEARING & GRUBBING, EROSION CONTROL, AGGREGATE BASE, ASPHALT CONCRETE, PAVING ASPHALT (ASPHALT CONCRETE), PAVEMENT REINFORCING FABRIC, RECYCLE, RECLAIM ASPHALT CONCRETE, MINOR CONCRETE STRUCTURE, ALTERNATIVE PIPE CULVERT, REINFORCED CONCRETE PIPE, PLASTIC PIPE, CONCRETE CURB & SIDEWALK- MISC, SURVEY OR HISTORICAL MONUMENT, THERMOPLASTIC TRAFFIC STRIPING & MARKING, LAND SURVEYING, CUTTING, SAFETY EQUIPMENT SUPPLIER, PETROLEUM, OIL, LUBRICANTS SUPPLIER (BULK ITEM), ASPHALT SUPPLIER(BULK ITEM), PIPE SUPPLIER, DRAINAGE SYSTEMS SUPPLIER, STORM WATER SYSTEMS SUPPLIER, PAVEMENT MARKERS SUPPLIER, ELECTRICAL & SIGNALS SUPPLIER, TRAFFIC STRIPES, MARKING AND TRAFFIC CONTROL MATERIALS SUPPLIER, MATERIAL TESTING SERVICES, LAND SURVEYOR, LEAD COMPLIANCE, SWPPP PLANNING, BOTTOM DUMP TRUCK, TRANSFER DUMP TRUCK, SUPER 10 DUMP TRUCK, WATER TRUCK, END DUMP TRUCK, STREET SWEEPING TRUCK and TRUCKER BROKER.



NAICS Classifications
Sector 23--Construction
All Other Specialty Trade Contractors
Other Heavy and Civil Engineering Construction



CSI Classifications
DIVISION 1 - GENERAL
TRUCKING-HEAVY HAULING
TRUCKS -- DUMP/TRAILERS
DIVISION 2 - SITE WORK
CONCRETE CURBS/GUTTERS
CONCRETE PIPE
PAVING/SURFACING
SIGNAGE
TRAFFIC SIGNALS



Bid documents can be viewed at or obtained from:


Docs & Plans Available from https://www.citrusheightsplanroom.com/



Request for qualified bids from Subcontractors, Suppliers & Truckers for the following project:
Project: 2021 Greenback Lane Complete Streets Improvements Project ? City of Citrus Heights

Docs & Plans Available from https://www.citrusheightsplanroom.com/
Estimate: $2,400,000 Duration: 90 working days Agency Goals: 16.1% MBE and 6.9% WBE
Teichert Construction intends to work cooperatively with all qualified firms seeking work on this project, including but not limited to breaking out contract work items into economically feasible units to increase overall MBE/WBE participation. Plans and specifications are available from the municipality listed above and the Teichert?s Roseville Estimating office. For assistance obtaining or regarding the plans and specifications, please contact the listed Estimator.

100% Payment and Performance Bonds for subcontractors are required. Teichert will pay bond premium up to 2%. Insurance Waiver of subrogation also required. However, certified MBE/WBE's are encouraged to contact Teichert and request assistance if they are unable to meet Teichert's standard bonding or insurance requirements. MBE/WBE's also are encouraged to contact Teichert for assistance in obtaining lines of credit, equipment, supplies, materials or related assistance or services. Subcontractor, Supplier and Trucker quotes must be valid, at minimum, for the award period stated in the contract documents. Please note that this is a prevailing wage project and Teichert Construction is Union signatory. Subcontractors will be subject to the terms and conditions of Teichert's subcontract and safety documents available at www.teichert.com/for-subcontractors.cfm. Submission of a bid to Teichert will confirm that you have reviewed and accepted Teichert's subcontract form. Conditions or exceptions in Subcontractor?s quote are expressly rejected unless accepted in writing prior to bid. Subcontractor scopes and supplier quotes are required 24 hours prior to bid. Additional information and or assistance to MBE/WBE's available from: *** All Subcontractor Quotes must have the Department of Industrial Relations # to be ACCEPTED ***




A. Teichert & Son, Inc. dba Teichert Construc


400 Sunrise Avenue, Suite 300


Roseville, CA 95661


Phone: (916) 757-6400 Fax: (916) 757-6499


John Gale


estimating@teichert.com"
"Supplies: Fuel, Oil, Natural Gas, Propane, Lubricant Bids",CO,BLM Helium Pipeline Crew Support,Federal,,Department of the Interior,02-05-2022,Department of the Interior,https://sam.gov/opp/ea8c5598982f4f2cbb1ceb30ffc555d6/view,DOILFBO220035,Purchasing Officer,,202-208-3100,zwebber@blm.gov,,The BLM requires crew support for the Federal Helium Pipeline. The Bureau of Land Management (BLM) is conducting acquisition planning for potential pipeline support for the BLM helium pipeline. This RFI is intended as a means of conducting market research which will help determine the best method for the anticipated Request for Quote (RFQ) and subsequent procurement.
"Supplies: Fuel, Oil, Natural Gas, Propane, Lubricant Bids",CT,Diesel Fuel,State/Local,,"Bristol, Connecticut",12-05-2022,"Bristol, Connecticut",http://www.ci.bristol.ct.us/bids.aspx?bidID=1107,2A22-067,Purchasing,,860-584-6195,,,"Bid Number: 2A22-067
Bid Title: Diesel Fuel"
"Supplies: Fuel, Oil, Natural Gas, Propane, Lubricant Bids",CT,Fuel Oil #2,State/Local,,"Bristol, Connecticut",12-05-2022,"Bristol, Connecticut",http://www.ci.bristol.ct.us/bids.aspx?bidID=1106,2A22-068,Purchasing,,860-584-6195,,,"Bid Number: 2A22-068
Bid Title: Fuel Oil #2"
"Supplies: Fuel, Oil, Natural Gas, Propane, Lubricant Bids",CT,Lubricants,State/Local,,"Wallingford, Connecticut",24-05-2022,"Wallingford, Connecticut",https://www.wallingford.ct.us/,21-152,Purchasing,,203-294-2115,,,"Legal Notice Sealed Bids for the Following are Now Being Accepted. Bid forms are available at the Town of Wallingford's Purchasing Portal at www.town.wallingford.ct.us

Public Bid No 21-143 2:30 P.M. May 10, 2022 Pavement Milling at Various Locations in Wallingford

Public Bid No 21-147 2:15 P.M. May 5, 2022 Motorola Radio Equipment, Parts & Service

Public Bid No 21-152 2:00 P.M. May 24, 2022 Lubricants for Public Works Salvatore Amadeo Purchasing Agent"
